WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.4655492 34.0537862)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;3;San Vicente Wb & Barrington Ns
"MULTIPOINT (-118.4949212 34.0161266)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;3;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4394437 34.0669549)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;3;Hilgard Sb & Manning Dr Fs
"MULTIPOINT (-118.44135470000001 34.0641377)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;4;Le Conte Wb & Hilgard Fs
"MULTIPOINT (-118.4736823 34.0497269)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;4;Montana Wb & Gretna Green Ns
"MULTIPOINT (-118.4703799 34.0524122)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;4;Montana Wb & San Vicente Fs
"MULTIPOINT (-118.4937627 34.015149)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;4;4Th Sb & Broadway Ns
"MULTIPOINT (-118.44135470000001 34.0641377)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;4;Le Conte Wb & Hilgard Fs
"MULTIPOINT (-118.442829 34.0637914)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;5;Le Conte Wb & Tiverton Fs
"MULTIPOINT (-118.4753867 34.0483205)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;5;Montana Wb & Amherst Ns
"MULTIPOINT (-118.472514 34.0506914)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;5;Montana Wb & Bundy Ns
"MULTIPOINT (-118.4928415 34.0143598)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;5;4Th Sb & Santa Monica Place Co
"MULTIPOINT (-118.442829 34.0637914)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;5;Le Conte Wb & Tiverton Fs
"MULTIPOINT (-118.4454548 34.0627881)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;6;Westwood Sb & Weyburn Ns
"MULTIPOINT (-118.4777807 34.0464685)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;6;Montana Wb & Centinela Ns
"MULTIPOINT (-118.4736823 34.0497269)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;6;Montana Wb & Gretna Green Ns
"MULTIPOINT (-118.4888677 34.0109802)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;6;4Th Sb & Civic Center Mb
"MULTIPOINT (-118.4454548 34.0627881)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;6;Westwood Sb & Weyburn Ns
"MULTIPOINT (-118.444879 34.0598913)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;7;Westwood Sb & Lindbrook Ns
"MULTIPOINT (-118.4803325 34.0446094)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;7;Montana Sb & Stanford Ns
"MULTIPOINT (-118.4753867 34.0483205)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;7;Montana Wb & Amherst Ns
"MULTIPOINT (-118.4868643 34.0098576)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;7;Pico Eb & 4Th Fs
"MULTIPOINT (-118.444879 34.0598913)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;7;Westwood Sb & Lindbrook Ns
"MULTIPOINT (-118.447519 34.0579795)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;8;Wilshire Wb & Veteran Ns
"MULTIPOINT (-118.4819727 34.0430107)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;8;Montana Wb & Burlingame Ns
"MULTIPOINT (-118.4777807 34.0464685)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;8;Montana Wb & Centinela Ns
"MULTIPOINT (-118.4850866 34.0110306)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;8;Pico Eb & 6Th Ns
"MULTIPOINT (-118.447519 34.0579795)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;8;Wilshire Wb & Veteran Ns
"MULTIPOINT (-118.4556903 34.0546126)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;9;Wilshire Wb & Bonsall Ns
"MULTIPOINT (-118.484098 34.04129)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;9;Montana Wb & 26Th Fs
"MULTIPOINT (-118.4803325 34.0446094)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;9;Montana Sb & Stanford Ns
"MULTIPOINT (-118.482848 34.0120745)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;9;Lincoln Sb & Pico Fs
"MULTIPOINT (-118.4556903 34.0546126)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;9;Wilshire Wb & Bonsall Ns
"MULTIPOINT (-118.4625142 34.0540311)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;10;San Vicente Wb & Bringham Fs
"MULTIPOINT (-118.4857765 34.0399358)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;10;Montana Wb & 24Th Fs
"MULTIPOINT (-118.4819727 34.0430107)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;10;Montana Wb & Burlingame Ns
"MULTIPOINT (-118.4798017 34.009586)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;10;Lincoln Sb & Pearl Ns
"MULTIPOINT (-118.4625142 34.0540311)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;10;San Vicente Wb & Bringham Fs
"MULTIPOINT (-118.4655492 34.0537862)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;11;San Vicente Wb & Barrington Ns
"MULTIPOINT (-118.4871513 34.038824)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;11;Montana Wb & 22Nd Ns
"MULTIPOINT (-118.484098 34.04129)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;11;Montana Wb & 26Th Fs
"MULTIPOINT (-118.4760538 34.0066088)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;11;Lincoln Sb & Ocean Park Fs
"MULTIPOINT (-118.4655492 34.0537862)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;11;San Vicente Wb & Barrington Ns
"MULTIPOINT (-118.4703799 34.0524122)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;12;Montana Wb & San Vicente Fs
"MULTIPOINT (-118.489727 34.036756)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;12;Montana Wb & 20Th Ns
"MULTIPOINT (-118.4857765 34.0399358)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;12;Montana Wb & 24Th Fs
"MULTIPOINT (-118.4737574 34.0048886)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;12;Lincoln Sb & Ashland Ns
"MULTIPOINT (-118.4703799 34.0524122)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;12;Montana Wb & San Vicente Fs
"MULTIPOINT (-118.472514 34.0506914)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;13;Montana Wb & Bundy Ns
"MULTIPOINT (-118.4922846 34.0346845)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;13;Montana Wb & 17Th Ns
"MULTIPOINT (-118.4871513 34.038824)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;13;Montana Wb & 22Nd Ns
"MULTIPOINT (-118.471355 34.00313)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;13;Lincoln Sb & Navy Ns
"MULTIPOINT (-118.472514 34.0506914)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;13;Montana Wb & Bundy Ns
"MULTIPOINT (-118.4736823 34.0497269)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;14;Montana Wb & Gretna Green Ns
"MULTIPOINT (-118.494128 34.033112)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;14;Montana Wb & 15Th Ns
"MULTIPOINT (-118.489727 34.036756)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;14;Montana Wb & 20Th Ns
"MULTIPOINT (-118.467536 34.0011042)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;14;Lincoln Sb & Rose Fs
"MULTIPOINT (-118.4736823 34.0497269)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;14;Montana Wb & Gretna Green Ns
"MULTIPOINT (-118.4753867 34.0483205)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;15;Montana Wb & Amherst Ns
"MULTIPOINT (-118.4960469 34.0315786)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;15;Montana Wb & Euclid Ns
"MULTIPOINT (-118.4922846 34.0346845)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;15;Montana Wb & 17Th Ns
"MULTIPOINT (-118.4658203 34.0002785)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;15;Lincoln Sb & Sunset Ns
"MULTIPOINT (-118.4753867 34.0483205)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;15;Montana Wb & Amherst Ns
"MULTIPOINT (-118.4777807 34.0464685)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;16;Montana Wb & Centinela Ns
"MULTIPOINT (-118.49795210000001 34.0300799)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;16;Montana Wb & 11Th Ns
"MULTIPOINT (-118.494128 34.033112)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;16;Montana Wb & 15Th Ns
"MULTIPOINT (-118.4618818 33.998346)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;16;Lincoln Sb & Broadway (Ven) Ns
"MULTIPOINT (-118.4777807 34.0464685)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;16;Montana Wb & Centinela Ns
"MULTIPOINT (-118.4803325 34.0446094)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;17;Montana Sb & Stanford Ns
"MULTIPOINT (-118.5006052 34.0273337)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;17;Lincoln Sb & Montana Fs
"MULTIPOINT (-118.4960469 34.0315786)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;17;Montana Wb & Euclid Ns
"MULTIPOINT (-118.4592658 33.9970889)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;17;Lincoln Sb & Palms Ns
"MULTIPOINT (-118.4803325 34.0446094)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;17;Montana Sb & Stanford Ns
"MULTIPOINT (-118.4819727 34.0430107)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;18;Montana Wb & Burlingame Ns
"MULTIPOINT (-118.4991649 34.0261077)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;18;Lincoln Sb & Idaho Fs
"MULTIPOINT (-118.49795210000001 34.0300799)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;18;Montana Wb & 11Th Ns
"MULTIPOINT (-118.4578434 33.9964235)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;18;Lincoln Sb & Superba Ns
"MULTIPOINT (-118.4819727 34.0430107)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;18;Montana Wb & Burlingame Ns
"MULTIPOINT (-118.484098 34.04129)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;19;Montana Wb & 26Th Fs
"MULTIPOINT (-118.4975578 34.0247318)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;19;Lincoln Sb & Washington (Sm) Fs
"MULTIPOINT (-118.5006052 34.0273337)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;19;Lincoln Sb & Montana Fs
"MULTIPOINT (-118.455083 33.9950811)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;19;Lincoln Sb & Victoria Ns
"MULTIPOINT (-118.484098 34.04129)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;19;Montana Wb & 26Th Fs
"MULTIPOINT (-118.4857765 34.0399358)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;20;Montana Wb & 24Th Fs
"MULTIPOINT (-118.4959083 34.0233323)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;20;Lincoln Sb & California (Sm) Fs
"MULTIPOINT (-118.4991649 34.0261077)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;20;Lincoln Sb & Idaho Fs
"MULTIPOINT (-118.4532581 33.9942175)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;20;Lincoln Sb & Venice Ns
"MULTIPOINT (-118.4857765 34.0399358)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;20;Montana Wb & 24Th Fs
"MULTIPOINT (-118.4871513 34.038824)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;21;Montana Wb & 22Nd Ns
"MULTIPOINT (-118.49480130000001 34.0223341)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;21;Lincoln Sb & Wilshire Ns
"MULTIPOINT (-118.4975578 34.0247318)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;21;Lincoln Sb & Washington (Sm) Fs
"MULTIPOINT (-118.4509636 33.9930847)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;21;Lincoln Sb & Couer D'Alene Fs
"MULTIPOINT (-118.4871513 34.038824)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;21;Montana Wb & 22Nd Ns
"MULTIPOINT (-118.489727 34.036756)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;22;Montana Wb & 20Th Ns
"MULTIPOINT (-118.4963607 34.0208432)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;22;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.4959083 34.0233323)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;22;Lincoln Sb & California (Sm) Fs
"MULTIPOINT (-118.4475625 33.9900165)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;22;Lincoln Sb & Washington Bl (Ven) Fs
"MULTIPOINT (-118.489727 34.036756)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;22;Montana Wb & 20Th Ns
"MULTIPOINT (-118.4922846 34.0346845)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;23;Montana Wb & 17Th Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;23;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.49480130000001 34.0223341)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;23;Lincoln Sb & Wilshire Ns
"MULTIPOINT (-118.4434027 33.9853272)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;23;Lincoln Sb & Marina Pointe Fs
"MULTIPOINT (-118.4922846 34.0346845)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;23;Montana Wb & 17Th Ns
"MULTIPOINT (-118.494128 34.033112)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;24;Montana Wb & 15Th Ns
"MULTIPOINT (-118.4949212 34.0161266)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;24;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4963607 34.0208432)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;24;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.4412731 33.9826623)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;24;Lincoln Sb & Bali Ns
"MULTIPOINT (-118.494128 34.033112)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;24;Montana Wb & 15Th Ns
"MULTIPOINT (-118.4960469 34.0315786)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;25;Montana Wb & Euclid Ns
"MULTIPOINT (-118.4937627 34.015149)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;25;4Th Sb & Broadway Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;25;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.4388458 33.9801697)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;25;Lincoln Sb & Mindanao Fs
"MULTIPOINT (-118.4960469 34.0315786)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;25;Montana Wb & Euclid Ns
"MULTIPOINT (-118.49795210000001 34.0300799)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;26;Montana Wb & 11Th Ns
"MULTIPOINT (-118.4928415 34.0143598)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;26;4Th Sb & Santa Monica Place Co
"MULTIPOINT (-118.4949212 34.0161266)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;26;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4368497 33.9785911)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;26;Lincoln Sb & Fiji Ns
"MULTIPOINT (-118.49795210000001 34.0300799)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581545;26;Montana Wb & 11Th Ns
"MULTIPOINT (-118.5006052 34.0273337)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581289;27;Lincoln Sb & Montana Fs
"MULTIPOINT (-118.4888677 34.0109802)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;585172;27;4Th Sb & Civic Center Mb
"MULTIPOINT (-118.4937627 34.015149)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581544;27;4Th Sb & Broadway Ns
"MULTIPOINT (-118.4301408 33.9715259)";3;Montana Ave - Lincoln Blvd;1;Line 3 Green Line Station;3 - Montana Ave - Lincoln Blvd - 1 - Line 3 Green Line Station;581287;27;Lincoln Sb & Jefferson Fs
