WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.4907861 34.0114533)";MULTIPOINT (-118.4907861 34.0114533);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;1;Olympic Dr Eb & Avenida Mazatlan Ns
"MULTIPOINT (-118.4922701 34.0140931)";MULTIPOINT (-118.4922701 34.0140931);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;1;4Th Nb & Colorado Fs
"MULTIPOINT (-118.4922701 34.0140931)";MULTIPOINT (-118.4922701 34.0140931);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;2;4Th Nb & Colorado Fs
"MULTIPOINT (-118.4933625 34.0150203)";MULTIPOINT (-118.4933625 34.0150203);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;2;4Th Nb & Broadway Ns
"MULTIPOINT (-118.4933625 34.0150203)";MULTIPOINT (-118.4933625 34.0150203);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;3;4Th Nb & Broadway Ns
"MULTIPOINT (-118.4949244 34.0163321)";MULTIPOINT (-118.4949244 34.0163321);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;3;4Th Nb & Santa Monica Ns
"MULTIPOINT (-118.4949244 34.0163321)";MULTIPOINT (-118.4949244 34.0163321);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;4;4Th Nb & Santa Monica Ns
"MULTIPOINT (-118.496885 34.0179525)";MULTIPOINT (-118.496885 34.0179525);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;4;4Th Nb & Arizona Fs
"MULTIPOINT (-118.496885 34.0179525)";MULTIPOINT (-118.496885 34.0179525);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;5;4Th Nb & Arizona Fs
"MULTIPOINT (-118.4980961 34.0190539)";MULTIPOINT (-118.4980961 34.0190539);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;5;4Th Nb & Wilshire Ns
"MULTIPOINT (-118.4980961 34.0190539)";MULTIPOINT (-118.4980961 34.0190539);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;6;4Th Nb & Wilshire Ns
"MULTIPOINT (-118.4965661 34.0208886)";MULTIPOINT (-118.4965661 34.0208886);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;6;6Th Nb & Wilshire Fs
"MULTIPOINT (-118.4965661 34.0208886)";MULTIPOINT (-118.4965661 34.0208886);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;7;6Th Nb & Wilshire Fs
"MULTIPOINT (-118.497836 34.0219743)";MULTIPOINT (-118.497836 34.0219743);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;7;6Th Nb & California Ns
"MULTIPOINT (-118.497836 34.0219743)";MULTIPOINT (-118.497836 34.0219743);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582609;8;6Th Nb & California Ns
"MULTIPOINT (-118.4994627 34.0233392)";MULTIPOINT (-118.4994627 34.0233392);9;Pacific Palisades;0;Line 9 Pacific Palisades / Sunset and Marquez;9 - Pacific Palisades - 0 - Line 9 Pacific Palisades / Sunset and Marquez;582633;8;6Th Nb & Washington Ns
