WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.4959582 34.0183416)";MULTIPOINT (-118.4959582 34.0183416);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;1;Arizona Eb & 5Th Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";MULTIPOINT (-118.49763590000001 34.0185201);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;1;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.49763590000001 34.0185201)";MULTIPOINT (-118.49763590000001 34.0185201);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;2;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.4949212 34.0161266)";MULTIPOINT (-118.4949212 34.0161266);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;2;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4949212 34.0161266)";MULTIPOINT (-118.4949212 34.0161266);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;3;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.48982 34.018007)";MULTIPOINT (-118.48982 34.018007);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;3;BROADWAY EB & LINCOLN NS
"MULTIPOINT (-118.48982 34.018007)";MULTIPOINT (-118.48982 34.018007);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;4;BROADWAY EB & LINCOLN NS
"MULTIPOINT (-118.486935 34.020347)";MULTIPOINT (-118.486935 34.020347);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;4;BROADWAY EB & 11TH NS
"MULTIPOINT (-118.486935 34.020347)";MULTIPOINT (-118.486935 34.020347);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;5;BROADWAY EB & 11TH NS
"MULTIPOINT (-118.484137 34.022607)";MULTIPOINT (-118.484137 34.022607);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;5;BROADWAY EB & 14TH NS
"MULTIPOINT (-118.484137 34.022607)";MULTIPOINT (-118.484137 34.022607);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;6;BROADWAY EB & 14TH NS
"MULTIPOINT (-118.48111 34.025063)";MULTIPOINT (-118.48111 34.025063);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;6;BROADWAY EB & 17TH FS
"MULTIPOINT (-118.48111 34.025063)";MULTIPOINT (-118.48111 34.025063);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;7;BROADWAY EB & 17TH FS
"MULTIPOINT (-118.478464 34.027206)";MULTIPOINT (-118.478464 34.027206);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;7;BROADWAY EB & 20TH NS
"MULTIPOINT (-118.478464 34.027206)";MULTIPOINT (-118.478464 34.027206);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;8;BROADWAY EB & 20TH NS
"MULTIPOINT (-118.4735677 34.0285558)";MULTIPOINT (-118.4735677 34.0285558);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;8;Colorado Eb & Cloverfield Fs
"MULTIPOINT (-118.4735677 34.0285558)";MULTIPOINT (-118.4735677 34.0285558);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;9;Colorado Eb & Cloverfield Fs
"MULTIPOINT (-118.4713503 34.0304263)";MULTIPOINT (-118.4713503 34.0304263);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584735;9;Colorado Eb & 26Th Ns
"MULTIPOINT (-118.4713503 34.0304263)";MULTIPOINT (-118.4713503 34.0304263);5;Olympic Bl - Century City;0;NULL;5 - Olympic Bl - Century City - 0 - NULL;584868;10;Colorado Eb & 26Th Ns
