WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.2655908 34.0352026)";MULTIPOINT (-118.2655908 34.0352026);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;23;Olive Nb & Venice Ns
"MULTIPOINT (-118.2632973 34.0380858)";MULTIPOINT (-118.2632973 34.0380858);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;24;Olive Nb & Pico Ns
"MULTIPOINT (-118.2596611 34.0421207)";MULTIPOINT (-118.2596611 34.0421207);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;25;Olive Nb & Olympic Ns
"MULTIPOINT (-118.2579418 34.0439934)";MULTIPOINT (-118.2579418 34.0439934);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;26;Olive Nb & 9Th Fs
"MULTIPOINT (-118.2557628 34.0469026)";MULTIPOINT (-118.2557628 34.0469026);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;27;7Th Wb & Olive Fs
"MULTIPOINT (-118.2573423 34.0481413)";MULTIPOINT (-118.2573423 34.0481413);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;28;7Th Wb & Hope Ns
"MULTIPOINT (-118.2596624 34.0493739)";MULTIPOINT (-118.2596624 34.0493739);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;29;7Th Wb & Figueroa Ns
"MULTIPOINT (-118.2582666 34.0510444)";MULTIPOINT (-118.2582666 34.0510444);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;30;Figueroa Nb & 6Th Fs
"MULTIPOINT (-118.25763980000001 34.052152)";MULTIPOINT (-118.25763980000001 34.052152);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;31;Figueroa Nb & 5Th Ns
"MULTIPOINT (-118.2532818 34.0525463)";MULTIPOINT (-118.2532818 34.0525463);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;32;Hope Nb & 4Th Fs
"MULTIPOINT (-118.2493083 34.0569013)";MULTIPOINT (-118.2493083 34.0569013);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;33;Hope Nb & 1St Fs
"MULTIPOINT (-118.2476285 34.0587821)";MULTIPOINT (-118.2476285 34.0587821);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;34;Hope Nb & Temple Ns
"MULTIPOINT (-118.2443999 34.0563159)";MULTIPOINT (-118.2443999 34.0563159);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;35;Temple Eb & Hill Fs
"MULTIPOINT (-118.2429021 34.0551821)";MULTIPOINT (-118.2429021 34.0551821);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;36;Temple Eb & Spring Ns
"MULTIPOINT (-118.2402281 34.0538876)";MULTIPOINT (-118.2402281 34.0538876);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;37;Los Angeles Nb & Temple Fs
"MULTIPOINT (-118.237322 34.0566057)";MULTIPOINT (-118.237322 34.0566057);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;38;Alameda Nb & Los Angeles Fs
"MULTIPOINT (-118.2372866 34.0588161)";MULTIPOINT (-118.2372866 34.0588161);10;Rapid 10 Santa Monica Freeway Exp;0;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 0 - NULL;584474;39;Main (La) Nb & Alameda Ns
"MULTIPOINT (-118.2372866 34.0588161)";MULTIPOINT (-118.2372866 34.0588161);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;1;Main (La) Nb & Alameda Ns
"MULTIPOINT (-118.2375113 34.0566068)";MULTIPOINT (-118.2375113 34.0566068);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;2;Alameda Sb & Los Angeles Ns
"MULTIPOINT (-118.2395281 34.0550113)";MULTIPOINT (-118.2395281 34.0550113);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;3;Los Angeles Sb & Aliso Ns
"MULTIPOINT (-118.2401807 34.0543159)";MULTIPOINT (-118.2401807 34.0543159);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;4;Los Angeles Sb & Temple (Aliso)  Mb
"MULTIPOINT (-118.2424473 34.0548018)";MULTIPOINT (-118.2424473 34.0548018);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;5;Temple Wb & Spring Ns
"MULTIPOINT (-118.2442764 34.0563542)";MULTIPOINT (-118.2442764 34.0563542);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;6;Temple Wb & Hill Ns
"MULTIPOINT (-118.25016720000001 34.0562323)";MULTIPOINT (-118.25016720000001 34.0562323);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;7;Hope Sb & 1St Fs
"MULTIPOINT (-118.2559821 34.0526011)";MULTIPOINT (-118.2559821 34.0526011);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;8;Flower Sb & 4Th Ns
"MULTIPOINT (-118.2565299 34.0511126)";MULTIPOINT (-118.2565299 34.0511126);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;9;Flower Sb & 5Th Fs
"MULTIPOINT (-118.2571413 34.0492986)";MULTIPOINT (-118.2571413 34.0492986);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;10;Wilshire Eb & Hope Ns
"MULTIPOINT (-118.2561039 34.0485079)";MULTIPOINT (-118.2561039 34.0485079);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;11;Wilshire Eb & Grand Ns
"MULTIPOINT (-118.2567591 34.0463245)";MULTIPOINT (-118.2567591 34.0463245);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;12;Grand Sb & 7Th (8Th) Mb
"MULTIPOINT (-118.2582887 34.045651)";MULTIPOINT (-118.2582887 34.045651);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;13;Grand Sb & 8Th Fs
"MULTIPOINT (-118.259673 34.0442678)";MULTIPOINT (-118.259673 34.0442678);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;14;Grand Sb & 9Th Fs
"MULTIPOINT (-118.26088110000001 34.0428657)";MULTIPOINT (-118.26088110000001 34.0428657);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;15;Grand Sb & Olympic Fs
"MULTIPOINT (-118.2643089 34.0391608)";MULTIPOINT (-118.2643089 34.0391608);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;16;Grand Sb & Pico Ns
"MULTIPOINT (-118.265547 34.0371892)";MULTIPOINT (-118.265547 34.0371892);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;17;Grand Sb & 14Th Ns
"MULTIPOINT (-118.2663147 34.0360348)";MULTIPOINT (-118.2663147 34.0360348);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;18;Grand Sb & Venice Ns
"MULTIPOINT (-118.4504426 34.0296738)";MULTIPOINT (-118.4504426 34.0296738);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;19;Bundy Nb & Pico Fs
"MULTIPOINT (-118.4531655 34.0320245)";MULTIPOINT (-118.4531655 34.0320245);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;20;Bundy Nb & Olympic Ns
"MULTIPOINT (-118.4552678 34.0338028)";MULTIPOINT (-118.4552678 34.0338028);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;21;Bundy Nb & La Grange Ns
"MULTIPOINT (-118.4583275 34.0364027)";MULTIPOINT (-118.4583275 34.0364027);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;22;Bundy Nb & Nebraska Ns
"MULTIPOINT (-118.4610348 34.0387495)";MULTIPOINT (-118.4610348 34.0387495);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;23;Bundy Nb & Idaho Ns
"MULTIPOINT (-118.4637849 34.0404636)";MULTIPOINT (-118.4637849 34.0404636);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;24;Santa Monica Wb & Bundy Fs
"MULTIPOINT (-118.4681214 34.0383921)";MULTIPOINT (-118.4681214 34.0383921);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;25;Santa Monica Wb & Centinela Fs
"MULTIPOINT (-118.47174320000001 34.0354981)";MULTIPOINT (-118.47174320000001 34.0354981);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;26;Santa Monica Wb & Yale Fs
"MULTIPOINT (-118.474171 34.0335156)";MULTIPOINT (-118.474171 34.0335156);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;27;Santa Monica Wb & 26Th Ns
"MULTIPOINT (-118.4768914 34.0313314)";MULTIPOINT (-118.4768914 34.0313314);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;28;Santa Monica Wb & Cloverfield Ns
"MULTIPOINT (-118.4782104 34.0303482)";MULTIPOINT (-118.4782104 34.0303482);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;29;Santa Monica Wb & 22Nd Ns
"MULTIPOINT (-118.4804284 34.0284256)";MULTIPOINT (-118.4804284 34.0284256);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;30;Santa Monica Wb & 20Th Fs
"MULTIPOINT (-118.4818567 34.0273124)";MULTIPOINT (-118.4818567 34.0273124);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;31;Santa Monica Wb & 18Th Ns
"MULTIPOINT (-118.48375830000001 34.0257441)";MULTIPOINT (-118.48375830000001 34.0257441);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;32;Santa Monica Wb & 16Th Ns
"MULTIPOINT (-118.4856496 34.0242124)";MULTIPOINT (-118.4856496 34.0242124);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;33;Santa Monica Wb & 14Th Ns
"MULTIPOINT (-118.4887662 34.0216734)";MULTIPOINT (-118.4887662 34.0216734);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;34;Santa Monica Wb & 11Th Fs
"MULTIPOINT (-118.49127180000001 34.0196432)";MULTIPOINT (-118.49127180000001 34.0196432);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;35;Santa Monica Wb & Lincoln Ns
"MULTIPOINT (-118.4931486 34.017775)";MULTIPOINT (-118.4931486 34.017775);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;36;6Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4938629 34.0148463)";MULTIPOINT (-118.4938629 34.0148463);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;37;Broadway Wb & 4Th Fs
"MULTIPOINT (-118.4950101 34.0130415)";MULTIPOINT (-118.4950101 34.0130415);10;Rapid 10 Santa Monica Freeway Exp;1;NULL;10 - Rapid 10 Santa Monica Freeway Exp - 1 - NULL;584513;38;2Nd Sb & Broadway Fs
