WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.4596499 34.0507899)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;10;Wilshire Wb & San Vicente Fs
"MULTIPOINT (-118.4611839 34.0494802)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;11;Wilshire Wb & Barrington Fs
"MULTIPOINT (-118.4611839 34.0494802)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;11;Wilshire Wb & Barrington Fs
"MULTIPOINT (-118.4634652 34.0475339)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;12;Wilshire Wb & Westgate Ns
"MULTIPOINT (-118.4634652 34.0475339)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;12;Wilshire Wb & Westgate Ns
"MULTIPOINT (-118.4650511 34.0461652)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;13;Wilshire Wb & Brockton Ns
"MULTIPOINT (-118.4650511 34.0461652)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;13;Wilshire Wb & Brockton Ns
"MULTIPOINT (-118.4673454 34.0443958)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;14;Wilshire Wb & Bundy Ns
"MULTIPOINT (-118.4673454 34.0443958)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;14;Wilshire Wb & Bundy Ns
"MULTIPOINT (-118.4703039 34.04199)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;15;Wilshire Wb & Carmelina Ns
"MULTIPOINT (-118.4703039 34.04199)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;15;Wilshire Wb & Carmelina Ns
"MULTIPOINT (-118.4727383 34.0399875)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;16;Wilshire Wb & Berkeley Ns
"MULTIPOINT (-118.4727383 34.0399875)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;16;Wilshire Wb & Berkeley Ns
"MULTIPOINT (-118.4745568 34.0383615)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;17;Wilshire Wb & Yale Ns
"MULTIPOINT (-118.4745568 34.0383615)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;17;Wilshire Wb & Yale Ns
"MULTIPOINT (-118.47733340000001 34.0362983)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;18;Wilshire Wb & 26Th Ns
"MULTIPOINT (-118.47733340000001 34.0362983)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;18;Wilshire Wb & 26Th Ns
"MULTIPOINT (-118.4798122 34.0342585)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;19;Wilshire Wb & 24Th Ns
"MULTIPOINT (-118.4798122 34.0342585)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;19;Wilshire Wb & 24Th Ns
"MULTIPOINT (-118.48145340000001 34.0329082)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;20;Wilshire Wb & 22Nd Ns
"MULTIPOINT (-118.48145340000001 34.0329082)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;20;Wilshire Wb & 22Nd Ns
"MULTIPOINT (-118.4831543 34.0316234)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;21;Wilshire Wb & 20Th Ns
"MULTIPOINT (-118.4831543 34.0316234)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;21;Wilshire Wb & 20Th Ns
"MULTIPOINT (-118.4850667 34.0300781)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;22;Wilshire Wb & 18Th Ns
"MULTIPOINT (-118.4850667 34.0300781)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;22;Wilshire Wb & 18Th Ns
"MULTIPOINT (-118.4868737 34.0285887)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;23;Wilshire Wb & 16Th Ns
"MULTIPOINT (-118.4868737 34.0285887)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;23;Wilshire Wb & 16Th Ns
"MULTIPOINT (-118.4888096 34.0270338)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;24;Wilshire Wb & 14Th Ns
"MULTIPOINT (-118.4888096 34.0270338)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;24;Wilshire Wb & 14Th Ns
"MULTIPOINT (-118.4920139 34.0243989)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;25;Wilshire Wb & 11Th Fs
"MULTIPOINT (-118.4920139 34.0243989)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;25;Wilshire Wb & 11Th Fs
"MULTIPOINT (-118.4944832 34.0224358)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;26;Wilshire Wb & Lincoln Ns
"MULTIPOINT (-118.4944832 34.0224358)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;26;Wilshire Wb & Lincoln Ns
"MULTIPOINT (-118.4963607 34.0208432)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;27;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.4963607 34.0208432)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;27;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;28;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.49763590000001 34.0185201)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;28;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.4949212 34.0161266)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581026;29;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4949212 34.0161266)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica / 4th and Santa Monica;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica / 4th and Santa Monica;581169;29;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4403651 34.0689551)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;1;Charles E Young Term A
"MULTIPOINT (-118.4391208 34.0693345)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;2;Hilgard Sb & Westholme Fs
"MULTIPOINT (-118.4394437 34.0669549)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;3;Hilgard Sb & Manning Dr Fs
"MULTIPOINT (-118.44135470000001 34.0641377)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;4;Le Conte Wb & Hilgard Fs
"MULTIPOINT (-118.442829 34.0637914)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;5;Le Conte Wb & Tiverton Fs
"MULTIPOINT (-118.4454548 34.0627881)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;6;Westwood Sb & Weyburn Ns
"MULTIPOINT (-118.444879 34.0598913)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;7;Westwood Sb & Lindbrook Ns
"MULTIPOINT (-118.447519 34.0579795)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;8;Wilshire Wb & Veteran Ns
"MULTIPOINT (-118.4556903 34.0546126)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;9;Wilshire Wb & Bonsall Ns
"MULTIPOINT (-118.4596499 34.0507899)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;10;Wilshire Wb & San Vicente Fs
"MULTIPOINT (-118.4611839 34.0494802)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;11;Wilshire Wb & Barrington Fs
"MULTIPOINT (-118.4634652 34.0475339)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;12;Wilshire Wb & Westgate Ns
"MULTIPOINT (-118.4650511 34.0461652)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;13;Wilshire Wb & Brockton Ns
"MULTIPOINT (-118.4673454 34.0443958)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;14;Wilshire Wb & Bundy Ns
"MULTIPOINT (-118.4703039 34.04199)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;15;Wilshire Wb & Carmelina Ns
"MULTIPOINT (-118.4727383 34.0399875)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;16;Wilshire Wb & Berkeley Ns
"MULTIPOINT (-118.4745568 34.0383615)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;17;Wilshire Wb & Yale Ns
"MULTIPOINT (-118.47733340000001 34.0362983)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;18;Wilshire Wb & 26Th Ns
"MULTIPOINT (-118.4798122 34.0342585)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;19;Wilshire Wb & 24Th Ns
"MULTIPOINT (-118.48145340000001 34.0329082)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;20;Wilshire Wb & 22Nd Ns
"MULTIPOINT (-118.4831543 34.0316234)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;21;Wilshire Wb & 20Th Ns
"MULTIPOINT (-118.4850667 34.0300781)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;22;Wilshire Wb & 18Th Ns
"MULTIPOINT (-118.4868737 34.0285887)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;23;Wilshire Wb & 16Th Ns
"MULTIPOINT (-118.4888096 34.0270338)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;24;Wilshire Wb & 14Th Ns
"MULTIPOINT (-118.4920139 34.0243989)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;25;Wilshire Wb & 11Th Fs
"MULTIPOINT (-118.4944832 34.0224358)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;26;Wilshire Wb & Lincoln Ns
"MULTIPOINT (-118.4963607 34.0208432)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;27;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;28;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.4949212 34.0161266)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;29;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4937627 34.015149)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;30;4Th Sb & Broadway Ns
"MULTIPOINT (-118.4928415 34.0143598)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;31;4Th Sb & Santa Monica Place Co
"MULTIPOINT (-118.4920169 34.0113105)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;32;Main Sb & City Hall Mb
"MULTIPOINT (-118.4875629 34.0099861)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;33;4Th Nb & Pico Fs
"MULTIPOINT (-118.489105 34.011378)";2;Wilshire Blvd - Venice;1;Line 2 Santa Monica/ 4th and Civic Center;2 - Wilshire Blvd - Venice - 1 - Line 2 Santa Monica/ 4th and Civic Center;580994;34;4Th Nb & Civic Ctr Ns 3
"MULTIPOINT (-118.4556903 34.0546126)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;1;Wilshire Wb & Bonsall Ns
"MULTIPOINT (-118.4596499 34.0507899)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;2;Wilshire Wb & San Vicente Fs
"MULTIPOINT (-118.4611839 34.0494802)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;3;Wilshire Wb & Barrington Fs
"MULTIPOINT (-118.4634652 34.0475339)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;4;Wilshire Wb & Westgate Ns
"MULTIPOINT (-118.4650511 34.0461652)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;5;Wilshire Wb & Brockton Ns
"MULTIPOINT (-118.4673454 34.0443958)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;6;Wilshire Wb & Bundy Ns
"MULTIPOINT (-118.4703039 34.04199)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;7;Wilshire Wb & Carmelina Ns
"MULTIPOINT (-118.4727383 34.0399875)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;8;Wilshire Wb & Berkeley Ns
"MULTIPOINT (-118.4745568 34.0383615)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;9;Wilshire Wb & Yale Ns
"MULTIPOINT (-118.47733340000001 34.0362983)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;10;Wilshire Wb & 26Th Ns
"MULTIPOINT (-118.4798122 34.0342585)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;11;Wilshire Wb & 24Th Ns
"MULTIPOINT (-118.48145340000001 34.0329082)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;12;Wilshire Wb & 22Nd Ns
"MULTIPOINT (-118.4831543 34.0316234)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;13;Wilshire Wb & 20Th Ns
"MULTIPOINT (-118.4850667 34.0300781)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;14;Wilshire Wb & 18Th Ns
"MULTIPOINT (-118.4868737 34.0285887)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;15;Wilshire Wb & 16Th Ns
"MULTIPOINT (-118.4888096 34.0270338)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;16;Wilshire Wb & 14Th Ns
"MULTIPOINT (-118.4920139 34.0243989)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;17;Wilshire Wb & 11Th Fs
"MULTIPOINT (-118.4944832 34.0224358)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;18;Wilshire Wb & Lincoln Ns
"MULTIPOINT (-118.4963607 34.0208432)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;19;Wilshire Wb & 6Th Ns
"MULTIPOINT (-118.49763590000001 34.0185201)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;20;4Th Sb & Wilshire Fs
"MULTIPOINT (-118.4949212 34.0161266)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;21;4Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4937627 34.015149)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;22;4Th Sb & Broadway Ns
"MULTIPOINT (-118.4928415 34.0143598)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;23;4Th Sb & Santa Monica Place Co
"MULTIPOINT (-118.4920169 34.0113105)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;24;Main Sb & City Hall Mb
"MULTIPOINT (-118.4875629 34.0099861)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;25;4Th Nb & Pico Fs
"MULTIPOINT (-118.489105 34.011378)";2;Wilshire Blvd - Venice;1;NULL;2 - Wilshire Blvd - Venice - 1 - NULL;580993;26;4Th Nb & Civic Ctr Ns 3
