WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.494009 34.0330736)";MULTIPOINT (-118.494009 34.0330736);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;16;Montana Eb & 15Th Fs
"MULTIPOINT (-118.4849663 34.0328273)";MULTIPOINT (-118.4849663 34.0328273);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;17;20Th Sb & California Ns
"MULTIPOINT (-118.4921119 34.0345998)";MULTIPOINT (-118.4921119 34.0345998);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;17;Montana Eb & 17Th Fs
"MULTIPOINT (-118.4830434 34.0311548)";MULTIPOINT (-118.4830434 34.0311548);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;18;20Th Sb & Wilshire Fs
"MULTIPOINT (-118.4896789 34.0365878)";MULTIPOINT (-118.4896789 34.0365878);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;18;Montana Eb & 20Th Ns
"MULTIPOINT (-118.48184310000001 34.0301375)";MULTIPOINT (-118.48184310000001 34.0301375);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;19;20Th Sb & Arizona Ns
"MULTIPOINT (-118.4879064 34.0353516)";MULTIPOINT (-118.4879064 34.0353516);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;19;20Th Sb & Idaho Fs
"MULTIPOINT (-118.4797366 34.0283332)";MULTIPOINT (-118.4797366 34.0283332);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;20;20Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4865812 34.0342442)";MULTIPOINT (-118.4865812 34.0342442);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;20;20Th Sb & Washington Ns
"MULTIPOINT (-118.4787327 34.0275211)";MULTIPOINT (-118.4787327 34.0275211);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;21;20Th Sb & Broadway Ns
"MULTIPOINT (-118.4849663 34.0328273)";MULTIPOINT (-118.4849663 34.0328273);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;21;20Th Sb & California Ns
"MULTIPOINT (-118.4766455 34.0256602)";MULTIPOINT (-118.4766455 34.0256602);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;22;20Th Sb & Colorado Fs
"MULTIPOINT (-118.4830434 34.0311548)";MULTIPOINT (-118.4830434 34.0311548);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;22;20Th Sb & Wilshire Fs
"MULTIPOINT (-118.4752512 34.024468)";MULTIPOINT (-118.4752512 34.024468);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;23;20Th Sb & Olympic Ns
"MULTIPOINT (-118.48184310000001 34.0301375)";MULTIPOINT (-118.48184310000001 34.0301375);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;23;20Th Sb & Arizona Ns
"MULTIPOINT (-118.4720522 34.0217411)";MULTIPOINT (-118.4720522 34.0217411);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;24;20Th Sb & Delaware Fs
"MULTIPOINT (-118.4797366 34.0283332)";MULTIPOINT (-118.4797366 34.0283332);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;24;20Th Sb & Santa Monica Fs
"MULTIPOINT (-118.4693194 34.0192009)";MULTIPOINT (-118.4693194 34.0192009);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;25;20Th Sb & Pico Fs
"MULTIPOINT (-118.4787327 34.0275211)";MULTIPOINT (-118.4787327 34.0275211);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;25;20Th Sb & Broadway Ns
"MULTIPOINT (-118.4673522 34.0168866)";MULTIPOINT (-118.4673522 34.0168866);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;26;20Th Sb & Pearl Ns
"MULTIPOINT (-118.4766455 34.0256602)";MULTIPOINT (-118.4766455 34.0256602);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;26;20Th Sb & Colorado Fs
"MULTIPOINT (-118.4648878 34.0139369)";MULTIPOINT (-118.4648878 34.0139369);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;27;20Th Sb & Ocean Park Ns
"MULTIPOINT (-118.4752512 34.024468)";MULTIPOINT (-118.4752512 34.024468);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;27;20Th Sb & Olympic Ns
"MULTIPOINT (-118.466773 34.0125962)";MULTIPOINT (-118.466773 34.0125962);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;28;Ocean Park Wb & 17Th Ns
"MULTIPOINT (-118.4720522 34.0217411)";MULTIPOINT (-118.4720522 34.0217411);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;28;20Th Sb & Delaware Fs
"MULTIPOINT (-118.4695196 34.01512)";MULTIPOINT (-118.4695196 34.01512);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583745;29;17Th Nb & Pearl Ns
"MULTIPOINT (-118.4693194 34.0192009)";MULTIPOINT (-118.4693194 34.0192009);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;29;20Th Sb & Pico Fs
"MULTIPOINT (-118.4673522 34.0168866)";MULTIPOINT (-118.4673522 34.0168866);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;30;20Th Sb & Pearl Ns
"MULTIPOINT (-118.4648878 34.0139369)";MULTIPOINT (-118.4648878 34.0139369);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;31;20Th Sb & Ocean Park Ns
"MULTIPOINT (-118.466773 34.0125962)";MULTIPOINT (-118.466773 34.0125962);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;32;Ocean Park Wb & 17Th Ns
"MULTIPOINT (-118.4695196 34.01512)";MULTIPOINT (-118.4695196 34.01512);41;Crosstown Ride;0;Line 41 Crosstown Ride;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride;583747;33;17Th Nb & Pearl Ns
"MULTIPOINT (-118.4695196 34.01512)";MULTIPOINT (-118.4695196 34.01512);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;1;17Th Nb & Pearl Ns
"MULTIPOINT (-118.4714177 34.0143856)";MULTIPOINT (-118.4714177 34.0143856);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;2;Pearl Wb & 16Th Ns
"MULTIPOINT (-118.473061 34.0134222)";MULTIPOINT (-118.473061 34.0134222);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;3;Pearl Wb & 14Th Ns
"MULTIPOINT (-118.4753746 34.0155493)";MULTIPOINT (-118.4753746 34.0155493);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;4;14Th Nb & Pico Ns
"MULTIPOINT (-118.4763996 34.0161836)";MULTIPOINT (-118.4763996 34.0161836);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;5;14Th Nb & Pico Fs
"MULTIPOINT (-118.4789333 34.0183638)";MULTIPOINT (-118.4789333 34.0183638);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;6;14Th Nb & Michigan Ns
"MULTIPOINT (-118.48031810000001 34.0195828)";MULTIPOINT (-118.48031810000001 34.0195828);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;7;14Th Nb & Olympic Ns
"MULTIPOINT (-118.4822862 34.0212602)";MULTIPOINT (-118.4822862 34.0212602);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;8;14Th Nb & Colorado Ns
"MULTIPOINT (-118.4842907 34.0230209)";MULTIPOINT (-118.4842907 34.0230209);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;9;14Th Nb & Broadway Fs
"MULTIPOINT (-118.4860113 34.0244804)";MULTIPOINT (-118.4860113 34.0244804);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;10;14Th Nb & Santa Monica Fs
"MULTIPOINT (-118.4874212 34.0256635)";MULTIPOINT (-118.4874212 34.0256635);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;11;14Th Nb & Arizona Fs
"MULTIPOINT (-118.4889897 34.0269177)";MULTIPOINT (-118.4889897 34.0269177);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;12;14Th Nb & Wilshire Fs
"MULTIPOINT (-118.4905203 34.0283481)";MULTIPOINT (-118.4905203 34.0283481);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;13;14Th Nb & California Fs
"MULTIPOINT (-118.4934758 34.0308069)";MULTIPOINT (-118.4934758 34.0308069);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;14;14Th Nb & Idaho Ns
"MULTIPOINT (-118.4960469 34.0315786)";MULTIPOINT (-118.4960469 34.0315786);41;Crosstown Ride;0;Line 41 Crosstown Ride/ Montana Only;41 - Crosstown Ride - 0 - Line 41 Crosstown Ride/ Montana Only;583782;15;Montana Wb & Euclid Ns
