WKT;WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.422402 34.0097157)";MULTIPOINT (-118.422402 34.0097157);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;15;Venice Eb & Minerva Ns
"MULTIPOINT (-118.419931 34.0169587)";MULTIPOINT (-118.419931 34.0169587);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;16;Charnock Eb & Sepulveda Fs
"MULTIPOINT (-118.4181688 34.0179326)";MULTIPOINT (-118.4181688 34.0179326);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;17;Charnock Eb & Tilden Ns
"MULTIPOINT (-118.4163918 34.0189166)";MULTIPOINT (-118.4163918 34.0189166);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;18;Charnock Eb & Greenfield Ns
"MULTIPOINT (-118.4149347 34.0197012)";MULTIPOINT (-118.4149347 34.0197012);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;19;Charnock Eb & Kelton Ns
"MULTIPOINT (-118.41239 34.0215418)";MULTIPOINT (-118.41239 34.0215418);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;20;Glendon Nb & Charnock Fs
"MULTIPOINT (-118.4136735 34.0231972)";MULTIPOINT (-118.4136735 34.0231972);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;21;Glendon Nb & Palms Ns
"MULTIPOINT (-118.4112574 34.0248164)";MULTIPOINT (-118.4112574 34.0248164);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;22;Palms Eb & Overland Fs
"MULTIPOINT (-118.4082098 34.0264597)";MULTIPOINT (-118.4082098 34.0264597);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;23;Palms Eb & Motor Fs
"MULTIPOINT (-118.40621 34.0275436)";MULTIPOINT (-118.40621 34.0275436);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;24;Palms Eb & Jasmine Fs
"MULTIPOINT (-118.4037328 34.0288955)";MULTIPOINT (-118.4037328 34.0288955);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;25;Palms Eb & Exposition Ns
"MULTIPOINT (-118.4026098 34.0300806)";MULTIPOINT (-118.4026098 34.0300806);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;26;National Eb & Manning Fs
"MULTIPOINT (-118.4003707 34.0312907)";MULTIPOINT (-118.4003707 34.0312907);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;27;National Eb & Castle Heights Ns
"MULTIPOINT (-118.3980941 34.0312723)";MULTIPOINT (-118.3980941 34.0312723);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;28;National Eb & Cardiff Ns
"MULTIPOINT (-118.39636230000001 34.0312703)";MULTIPOINT (-118.39636230000001 34.0312703);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;29;National Eb & Bagley Ns
"MULTIPOINT (-118.3902943 34.0307543)";MULTIPOINT (-118.3902943 34.0307543);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;30;National Eb & Robertson Fs
"MULTIPOINT (-118.3886316 34.0295763)";MULTIPOINT (-118.3886316 34.0295763);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;31;National Eb & Venice Ns
"MULTIPOINT (-118.3900938 34.0284884)";MULTIPOINT (-118.3900938 34.0284884);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;32;Venice Wb & Robertson Ns
"MULTIPOINT (-118.3928566 34.0269813)";MULTIPOINT (-118.3928566 34.0269813);6;Smc Commuter;0;Line 6 SMC Commuter;6 - Smc Commuter - 0 - Line 6 SMC Commuter;581913;33;Venice Wb & Culver Fs
"MULTIPOINT (-118.3928566 34.0269813)";MULTIPOINT (-118.3928566 34.0269813);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;1;Venice Wb & Culver Fs
"MULTIPOINT (-118.3949566 34.0257029)";MULTIPOINT (-118.3949566 34.0257029);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;2;Venice Wb & Bagley Ns
"MULTIPOINT (-118.3970424 34.0283578)";MULTIPOINT (-118.3970424 34.0283578);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;3;Bagley Nb & Exposition Ns
"MULTIPOINT (-118.3962055 34.0313968)";MULTIPOINT (-118.3962055 34.0313968);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;4;National Wb & Bagley Fs
"MULTIPOINT (-118.39768650000001 34.0314103)";MULTIPOINT (-118.39768650000001 34.0314103);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;5;National Wb & Cardiff Ns
"MULTIPOINT (-118.399502 34.0314166)";MULTIPOINT (-118.399502 34.0314166);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;6;National Wb & Castle Heights Ns
"MULTIPOINT (-118.4027888 34.0301705)";MULTIPOINT (-118.4027888 34.0301705);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;7;National Wb & Manning Ns
"MULTIPOINT (-118.4041445 34.0288613)";MULTIPOINT (-118.4041445 34.0288613);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;8;Palms Wb & National Fs
"MULTIPOINT (-118.4066219 34.027532)";MULTIPOINT (-118.4066219 34.027532);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;9;Palms Wb & Jasmine Fs
"MULTIPOINT (-118.4088642 34.0263144)";MULTIPOINT (-118.4088642 34.0263144);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;10;Palms Wb & Motor Fs
"MULTIPOINT (-118.4119195 34.024578)";MULTIPOINT (-118.4119195 34.024578);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;11;Palms Wb & Overland Fs
"MULTIPOINT (-118.4137046 34.0231665)";MULTIPOINT (-118.4137046 34.0231665);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;12;Glendon Sb & Palms Fs
"MULTIPOINT (-118.4123622 34.0214186)";MULTIPOINT (-118.4123622 34.0214186);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;13;Glendon Sb & Charnock Ns
"MULTIPOINT (-118.4147047 34.019957)";MULTIPOINT (-118.4147047 34.019957);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;14;Charnock Wb & Kelton Ns
"MULTIPOINT (-118.41623970000001 34.0191124)";MULTIPOINT (-118.41623970000001 34.0191124);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;15;Charnock Wb & Greenfield Ns
"MULTIPOINT (-118.4179616 34.0181508)";MULTIPOINT (-118.4179616 34.0181508);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;16;Charnock Wb & Tilden Ns
"MULTIPOINT (-118.4199235 34.0162152)";MULTIPOINT (-118.4199235 34.0162152);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;17;Sepulveda Sb & Charnock Fs
"MULTIPOINT (-118.4200845 34.0114601)";MULTIPOINT (-118.4200845 34.0114601);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;18;Venice Wb & Sawtelle Fs
"MULTIPOINT (-118.42280270000001 34.0099138)";MULTIPOINT (-118.42280270000001 34.0099138);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;19;Venice Wb & Butler Fs
"MULTIPOINT (-118.4249651 34.0086485)";MULTIPOINT (-118.4249651 34.0086485);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;20;Venice Wb & Mc Laughlin Fs
"MULTIPOINT (-118.4289008 34.0064343)";MULTIPOINT (-118.4289008 34.0064343);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;21;Venice Wb & Inglewood Ns
"MULTIPOINT (-118.43167440000001 34.0048791)";MULTIPOINT (-118.43167440000001 34.0048791);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;22;Venice Wb & Grand View Fs
"MULTIPOINT (-118.43667840000001 34.0079334)";MULTIPOINT (-118.43667840000001 34.0079334);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;23;Centinela Nb & Charnock Fs
"MULTIPOINT (-118.4385685 34.0104219)";MULTIPOINT (-118.4385685 34.0104219);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;24;Centinela Nb & Palms Ns
"MULTIPOINT (-118.4399829 34.0122656)";MULTIPOINT (-118.4399829 34.0122656);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;25;Centinela Nb & Woodbine Fs
"MULTIPOINT (-118.4418264 34.0147134)";MULTIPOINT (-118.4418264 34.0147134);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;26;Centinela Nb & Rose Ns
"MULTIPOINT (-118.4436415 34.01708)";MULTIPOINT (-118.4436415 34.01708);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;27;Bundy Nb & Airport Ns
"MULTIPOINT (-118.4448682 34.0203926)";MULTIPOINT (-118.4448682 34.0203926);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;28;Bundy Nb & National Fs
"MULTIPOINT (-118.4491529 34.0229807)";MULTIPOINT (-118.4491529 34.0229807);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;29;Ocean Park Wb & Centinela Fs
"MULTIPOINT (-118.4528156 34.0207606)";MULTIPOINT (-118.4528156 34.0207606);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;30;Ocean Park Wb & 31St Ns
"MULTIPOINT (-118.4563407 34.0187154)";MULTIPOINT (-118.4563407 34.0187154);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;31;Ocean Park Wb & 28Th Fs
"MULTIPOINT (-118.4583872 34.017531)";MULTIPOINT (-118.4583872 34.017531);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;32;Ocean Park Wb & 25Th Ns
"MULTIPOINT (-118.4620946 34.0153678)";MULTIPOINT (-118.4620946 34.0153678);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;33;Ocean Park Wb & 23Rd Fs
"MULTIPOINT (-118.46398720000001 34.0142625)";MULTIPOINT (-118.46398720000001 34.0142625);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;34;Ocean Park Wb & 21St Fs
"MULTIPOINT (-118.4692214 34.0156736)";MULTIPOINT (-118.4692214 34.0156736);6;Smc Commuter;1;Line 6 SMC Commuter;6 - Smc Commuter - 1 - Line 6 SMC Commuter;581918;35;Pearl Wb & 17Th Ns
